Substrate ID,SMILES,sasa_area,sasa_volume,disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,ip,ea,homo,lumo,electrophilicity,nucleophilicity,electrofugality,nucleofugality,dipole_x,dipole_y,dipole_z,mass,radius,charge
373,CN(C)C1=CC=[NH+]C=C1,,,,,,,,,,,,,,,,,,,,,
374,[NH3+]CC1=NC=CC=N1,,,,,,,,,,,,,,,,,,,,,
375,O=C1C=C(OC)C=C(C)O1,,,,,,,,,,,,,,,,,,,,,
376,O=C(OCC)N(CC1)CCC1=O,,,,,,,,,,,,,,,,,,,,,
377,O=C1C=C([O-])C=C(C)N1,,,,,,,,,,,,,,,,,,,,,
378,O=C1C2=C(C=C(OC=C3)C3=C2OC)OC(C)=C1,,,,,,,,,,,,,,,,,,,,,
379,NC1=C(C[N+]2=CSC(CCO)=C2C)C=NC(C)=N1,,,,,,,,,,,,,,,,,,,,,
380,N[C@@H](CC1=CNC=N1)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
381,N[C@@H](CC(C)C)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
382,N[C@@H](CC1=CC=C(O)C=C1)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
383,N[C@@H](CCCC[NH3+])C(OC)=O,,,,,,,,,,,,,,,,,,,,,
384,N[C@@H](CCCNC(N)=[NH2+])C(OC)=O,,,,,,,,,,,,,,,,,,,,,
385,N[C@@H](C)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
386,N[C@@H](CCSC)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
387,N[C@@H](CCC([O-])=O)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
388,N[C@@H]([C@@H](C)CC)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
389,N[C@@H](CC1=CNC2=C1C=CC=C2)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
390,N[C@@H](C(C)C)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
391,[NH3+][C@@H](CC([O-])=O)C(OC)=O,,,,,,,,,,,,,,,,,,,,,
392,O=C(C(OC)=C1)C=C(C)C2=C1O[C@@]3(C)[C@@](C2)([H])CC/C(C)=C/CC(C)(C)/C=C/C3,,,,,,,,,,,,,,,,,,,,,
393,[H][C@]1(C2C[C@@H](C)C=[N+]1C)CC3=CNC4=C3C2=CC=C4,,,,,,,,,,,,,,,,,,,,,
394,O=C1C2=C(O)C=C(O)C=C2O[C@@H](C3=CC(O)=C(O)C(O)=C3)C1,,,,,,,,,,,,,,,,,,,,,
395,O=C1C2=C(O)C=C(O)C=C2O[C@@H](C3=CC=C(O)C=C3)C1,,,,,,,,,,,,,,,,,,,,,
396,O=C1C2=C(O)C=C(O)C=C2O[C@H](C3=CC=C(O)C=C3)[C@H]1O,,,,,,,,,,,,,,,,,,,,,
397,O=C1C2=C(O)C=C(O)C=C2O[C@@H](C3=CC(O)=C(O)C=C3)C1,,,,,,,,,,,,,,,,,,,,,
398,O=C1C2=C(O)C=C(O)C=C2O[C@H](C3=CC(O)=C(O)C=C3)C1,,,,,,,,,,,,,,,,,,,,,
399,O=C1C2=C(O)C=C(O)C=C2O[C@H](C3=CC(O)=C(O)C(O)=C3)C1,,,,,,,,,,,,,,,,,,,,,
400,O[C@H]1C2=C(O)C=C(O)C=C2O[C@H](C3=CC=C(O)C(O)=C3)[C@H]1O,,,,,,,,,,,,,,,,,,,,,
401,OC1=CC=C2C[C@](N(CC3)C)([H])C4=CC=C(OC)[C@H]5[C@]43C2=C1O5,,,,,,,,,,,,,,,,,,,,,
402,O=C1[C@H](C)OC([C@]([C@@]21C)([H])[C@@]3(C)C(C(O)=C4C(C)(C)C(CC[C@@]4(C)[C@]3([H])CC2=C)=O)=O)=O,,,,,,,,,,,,,,,,,,,,,
403,O=C1[C@](C(OC)=O)(C)OC([C@]([C@@]21C)([H])[C@@]3(C)C(C(O)=C4C(C)(C)C(CC[C@@]4(C)[C@]3([H])CC2=C)=O)=O)=O,,,,,,,,,,,,,,,,,,,,,
404,C[C@@]1(CCC(OC2(C)C)=O)[C@]2([H])CC[C@@]([C@]3(C(OC)=O)C4=O)(C)[C@@]1([H])C[C@](C([C@]4(C)O)=O)(C)C3=C,,,,,,,,,,,,,,,,,,,,,
405,C[C@@]1(C=CC(OC2(C)C)=O)[C@]2([H])CC[C@@]([C@]3(C(OC)=O)C4=O)(C)[C@@]1([H])C[C@](C([C@]4(C)O)=O)(C)C3=C,,,,,,,,,,,,,,,,,,,,,
406,O=C(C1=CC=CC=C1NC/2=O)N(C)C2=C/C3=CC=C(OC)C=C3,,,,,,,,,,,,,,,,,,,,,
407,O=C([O-])[C@H]1[NH2+]C[C@H](C)C1,,,,,,,,,,,,,,,,,,,,,
408,[NH3+][C@@H](CCC1=CC=C(O)C=C1)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
409,O[C@H](CCCCCC[C@H](O)[C@@H]([NH3+])C)C[C@H](C)C[C@H](OC(C[C@H](C([O-])=O)CC([O-])=O)=O)[C@H](OC(C[C@@H](CC([O-])=O)C([O-])=O)=O)[C@H](C)CCCC,,,,,,,,,,,,,,,,,,,,,
410,O=C1NC2=C(C=CC3=C2C=CC(C)(C)O3)[C@@]14C(C)(C)[C@]([H])(C5)[C@@]6(C4)C[NH+]7CC[C@](O)(C)[C@]75C(N6C)=O,,,,,,,,,,,,,,,,,,,,,
411,[NH3+][C@@H]([C@@H](C)CCO)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
412,[O-]C(C1=CC=C(O)N=C1)=O,,,,,,,,,,,,,,,,,,,,,
413,O[C@@H]1[C@H](O)[C@@H](O[C@H](CO)[C@H]1O)OC2C(N(O)C3=CC=C(OC)C=C3O2)=O,,,,,,,,,,,,,,,,,,,,,
414,O=C([S-])[C@H]1NNCCC1,,,,,,,,,,,,,,,,,,,,,
415,[NH3+][C@@H]([C@H](O)[C@@H](O)CO)CC1=CC=C(O[C@H]2O[C@H](CO)[C@@H](O)C(O)[C@H]2O)C=C1,,,,,,,,,,,,,,,,,,,,,
416,OC[C@H]([C@@H](O)C(O)[C@H]1O)O[C@@H]1OC2=CC=C(C[C@H]3[NH2+]C[C@H](O)[C@H]3O)C=C2,,,,,,,,,,,,,,,,,,,,,
417,OC[C@H]([C@@H](O)C(O)[C@H]1O)O[C@@H]1OC2=CC=C(C[C@H]3[NH2+]C[C@H](O)[C@H]3OC(C)=O)C=C2,,,,,,,,,,,,,,,,,,,,,
418,OC1=CC([O-])=C(C(O)=C(C(C2=C([O-])C(C(N)=O)=C(O)C[C@]2(O)C3)=O)C3=C4)C4=C1,,,,,,,,,,,,,,,,,,,,,
419,O[C@@H]1CC[NH+]2CCCC[C@]21[H],,,,,,,,,,,,,,,,,,,,,
420,O[C@@H]1[C@H](O)C[NH+]2CCC[C@@H](O)[C@]21[H],,,,,,,,,,,,,,,,,,,,,
421,[H][C@@]1(C2(C)C)[C@@]([C@@H]([N+]#[C-])[C@](C=C)(C)CC1)([H])C3=CNC4=CC=CC2=C43,,,,,,,,,,,,,,,,,,,,,
422,[H][C@@]1(C2(C)C)[C@@]([C@@H]([N+]#[C-])[C@](C=C)(C)CC1)([H])C3=C(C(C)(C)C=C)NC4=CC=CC2=C43,,,,,,,,,,,,,,,,,,,,,
423,[H][C@]1([C@]2([H])[C@@H]([N+]#[C-])[C@@](C=C)(C)CC1)C(C)(C)C3=C2C4=CC=CC=C4N3,,,,,,,,,,,,,,,,,,,,,
424,C=C(C)[C@](CC[C@](C=C)(C)[C@@H]1[N+]#[C-])([H])[C@@]1([H])C2=CNC3=CC=CC=C32,,,,,,,,,,,,,,,,,,,,,
425,[H][C@@]1(C2(C)C)[C@@]([C@@H]([N+]#[C-])[C@](C=C)(C)CC1)(O)C3=C(C(C)(C)C=C)NC4=CC=CC2=C43,,,,,,,,,,,,,,,,,,,,,
426,[H][C@@]1(C2(C)C)[C@@]([C@@]3([N+]#[C-])[C@](C=C)(C)CC1)(O)C4=C(C(C)(C)[C@H]5[C@@H]3O5)NC6=CC=CC2=C64,,,,,,,,,,,,,,,,,,,,,
427,[H][C@@]1(C2(C)C)[C@@]([C@@]3([N+]#[C-])[C@](C=C)(C)CC1)(O)C4=C(C(C)(C)C=C3)NC5=CC=CC2=C54,,,,,,,,,,,,,,,,,,,,,
428,N[C@@H](C)C(O)=O,,,,,,,,,,,,,,,,,,,,,
429,[NH3+][C@@H](C(C)C)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
430,[NH3+][C@@H](CCSC)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
431,[NH3+][C@@H](CO)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
432,[NH3+][C@@H]([C@H](O)C)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
433,[NH3+][C@@H](CC(N)=O)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
434,[NH3+][C@@H](CS)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
435,[NH3+]CC([O-])=O,,,,,,,,,,,,,,,,,,,,,
436,[NH3+][C@@H](CCCC[NH3+])C([O-])=O,,,,,,,,,,,,,,,,,,,,,
437,[NH3+][C@@H](CC([O-])=O)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
438,[NH3+][C@@H](CCC([O-])=O)C([O-])=O,,,,,,,,,,,,,,,,,,,,,
439,C[C@@]1(O[C@@H]2C3=CNC4=CC=CC=C43)[C@H](O2)C[C@@H]5C[C@H]1C5(C)C,,,,,,,,,,,,,,,,,,,,,
440,[H][C@]1(O[C@H]2[C@@H](C3)CC[C@@H]3[C@H]2O1)C4=CNC5=CC=CC=C54,,,,,,,,,,,,,,,,,,,,,
441,O=C(O[C@H]1[C@H](C(C)C)CC[C@@H](C)C1)C2=CNC3=CC=CC=C32,,,,,,,,,,,,,,,,,,,,,
442,O=C(O[C@]1(C)CC[C@]23[C@H](C)CC[C@@]2([H])C(C)(C)[C@H]1C3)C4=CNC5=CC=CC=C54,,,,,,,,,,,,,,,,,,,,,
443,C[N@H+]1[C@H]2CC[C@@H]1C[C@H](OC(C3=CNC4=C3C=CC=C4)=O)C2,,,,,,,,,,,,,,,,,,,,,
444,O=C1C=C(C2=CC=C(O)C=C2)OC3=C1C(O)=CC(O)=C3,,,,,,,,,,,,,,,,,,,,,
445,[H][C@]1(C2)[C@](C/C=C/C(C)(C)C/C=C(C)/CC1)(C)OC3=C2C(C)=CC(C([O-])=C3)=O,,,,,,,,,,,,,,,,,,,,,
446,N1(CCCCC2)C2=[NH+]CCC1,,,,,,,,,,,,,,,,,,,,,
447,CC1=NCCC2=C1NC3=C2C=CC(OC)=C3,,,,,,,,,,,,,,,,,,,,,
448,O=C1CCC(C([O-])=O)N1,,,,,,,,,,,,,,,,,,,,,
449,OC([C@@H]1CCC[NH2+]1)(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,,,,,,,,,,,,,,,,
450,[O-]C([C@H]1[NH2+]CCCC1)=O,,,,,,,,,,,,,,,,,,,,,
451,OC1=C(Br)C=C(CC[NH+](C)CC2C3=CC=CC=C3)C2=C1,,,,,,,,,,,,,,,,,,,,,
452,NC1=CC=C(N2CCOCC2)C=C1,,,,,,,,,,,,,,,,,,,,,
453,O[C@@H](C1C[C@@H]2CC[N@]1CC2C=C)C3=CC=NC4=CC=C(OC)C=C43,,,,,,,,,,,,,,,,,,,,,
454,O=C(OC[C@]1([H])C2=NC=C(C(F)(F)F)C=C2)N1C3=NC4=C(C5=CC=C(C6=NN=CN6)C=C5)C=NN4C=C3,,,,,,,,,,,,,,,,,,,,,
455,O=C(NC[C@H](CO)F)C1=CC(NC2=CC=CC=C2F)=C3C(C=CC(C)=C3)=N1,,,,,,,,,,,,,,,,,,,,,
456,FC1=C(N2C[C@]([C@@H](N)[C@](C3)([H])[C@]3([H])C4)([H])[C@]4([H])C2)C(OC[C@@H]5C)=C(N5C(C(C(O)=O)=C6)=O)C6=C1,,,,,,,,,,,,,,,,,,,,,
457,O=C(N1CCC1)C2=CC(NC3=CC=CC=C3)=C4C(C=CC(C)=C4)=N2,,,,,,,,,,,,,,,,,,,,,
458,O=C(NCC1(F)CCCN(C)C1)C2=CC(NC3=C(F)C=CC=C3)=C4C(C=NC(C)=C4)=N2,,,,,,,,,,,,,,,,,,,,,
459,FC1=C(N2C[C@](NCCC3)([H])[C@]3([H])C2)C(OC[C@@H]4C)=C(N4C(C(C(O)=O)=C5)=O)C5=C1F,,,,,,,,,,,,,,,,,,,,,
460,FC1=C(N2C[C@](NCCC3)([H])[C@]3([H])C2)C(OC[C@@H]4C)=C(N4C(C(C(O)=O)=C5)=O)C5=C1,,,,,,,,,,,,,,,,,,,,,
461,N[C@H](C1)[C@@]1(C2)CCN2C3=C(F)C=C4C5=C3OC[C@H](C)N5C(C(C(O)=O)=C4)=O,,,,,,,,,,,,,,,,,,,,,
462,O=C1O[C@@]2([H])C/C(C)=C\C(O3)=CC(C)=C3[C@@H](O)[C@H](C(C)=C)CCC1=C2,,,,,,,,,,,,,,,,,,,,,
